Index,Image_ID,Category,Prompt,Image_Filename
1922,5e916a87de2b714034cda656799de5d1b03787c0,vehicles,"open field at twilight, lightning bugs floating around, alternate universe, trees to the side with a view of the sunsetting and lightning bugs floating around, children chasing them, pick up truck off to the side, ultra realistic, lord of the rings inspired, ultra hd 8k, cinematic, peacefulness after a long hard battle,",vehicles/5e916a87de2b714034cda656799de5d1b03787c0.jpg
1923,5e9eab59603c20e7bd40b32f2c47e5d41f53b52f,plants,"A beautiful photorealistic illustration of spring rain in colorful dark and deep tones. Short shutter speed zoom lens, dynamic light, cinematic light, octane rendering ",plants/5e9eab59603c20e7bd40b32f2c47e5d41f53b52f.jpg
1924,5ed8d6ae7760a879e8375761f3c69bc9d3186835,logo,A perfect wine bottle with a blank label and bright orange paint splashing onto the bottle. White background. Studio lighting.,logo/5ed8d6ae7760a879e8375761f3c69bc9d3186835.jpg
1925,5ee69d44978e43f2c80e7c62acfa86f932cdfd94,fashion,"a beautiful young saudi woman, long black hair petting a lion cub. Untamed elegance, aweinspiring. intricately detailed, volumetric lighting, elegant ",fashion/5ee69d44978e43f2c80e7c62acfa86f932cdfd94.jpg
1926,5ee938d880bf6841c4533dbe7e46f8daaeb4d3b4,logo,"Shiny metal red 3d logo that says Abrii, the word Abrii should be clearly visible, Abrii is the word the text should spell ",logo/5ee938d880bf6841c4533dbe7e46f8daaeb4d3b4.jpg
1927,5ef6290b3155e6f201707d5224b8e9c9ae7f9d86,landscape,"photorealistic, extremely detailed architecture of a house in jackson hole wyoming for instagram",landscape/5ef6290b3155e6f201707d5224b8e9c9ae7f9d86.jpg
1928,5efec192c23d2bb0f112ac81678cc76d735072e5,plants,super close macro shot of a violet Salvia officinalis blossom hyperrealistic sunny bright shining photography ,plants/5efec192c23d2bb0f112ac81678cc76d735072e5.jpg
1929,5f0ef40f655ba27c6b8858b8286a95200dda5b26,plants,"Transparent and futurist flowers, minimalist style, 8K, Super Detail, 3D, Depth of Field, super realistic, light tracking, complex details, Art background, Super detail, solid color background, fine texture, OC renderer, Ultra HD, fine texture, front body, 3D rendering, ",plants/5f0ef40f655ba27c6b8858b8286a95200dda5b26.jpg
1930,5f112fbbe021f4f9db4487f2f5c1b646807ffe03,landscape,"high altitude ariel view of a winding jungle river, hyper real, photo ealistic, unreal engine 5, ",landscape/5f112fbbe021f4f9db4487f2f5c1b646807ffe03.jpg
1931,5f185f3f0245f3fa72d1fabaf448264003846532,fashion,"Photography, a prince with long hair is wearing a refined clothes from ancient Egypt ",fashion/5f185f3f0245f3fa72d1fabaf448264003846532.jpg
1932,5f28d7b4e02f0f868c7709d47c4f03d14eb51b3d,food,"a simple cheeseburger on a white plate in a beautiful stark white kitchen captured on Mamiya 7ii, melty cheese, new york atmosphere, POV shot, head on shot, careful composition, attention to detail ",food/5f28d7b4e02f0f868c7709d47c4f03d14eb51b3d.jpg
1933,5f37640940b1cd268b3fcb3a5e97005259a3a981,logo,"standing in revolutionary struggle,uber delivery man with motorcycle helmet,front view,body complete,with backpack, waving in your arms a strike flag red and black.black background",logo/5f37640940b1cd268b3fcb3a5e97005259a3a981.jpg
1934,5f3b35672ea20678e1d7c573c5fe6f752809ec55,art,"Tang Dynasty setting, a rainy night, a beautiful young girl is fatally wounded by an assassins sword, a heroic and courageous warrior steps up to check her status, swearing that he will avenge her. Fire lanterns and fireflies are everywhere. shift style with a shallow depth of field and high definition resolution, key visual, editorial photography, epic, hyper ornate, intricate details, maximalism cinematic film still, maximalist interior design, bright vibrant colors,  cinematic shot  Hyperrealistic, Super Detail, 8k ",art/5f3b35672ea20678e1d7c573c5fe6f752809ec55.jpg
1935,5f40ab334dd81145f10d144c51b6b4a6861ace32,fashion,"A fashion shoot with bright backdrops and playful poses, as ultra photo realistic models showcase the latest designer collections ",fashion/5f40ab334dd81145f10d144c51b6b4a6861ace32.jpg
1936,5f63e095004f51e6b3179784915c6cad212de638,vehicles,a brand new Touring club image,vehicles/5f63e095004f51e6b3179784915c6cad212de638.jpg
1937,5f8412f020d78825e2de85d92aff1a63d64961e6,art,"a fountain of beautifully laid out stones, the jets of the fountain hit the surface of the water and scatter with beautiful splashes. at the fountain, a rock garden and a Buddha figurine, beautiful color correction, pastel ",art/5f8412f020d78825e2de85d92aff1a63d64961e6.jpg
1938,5f84c6295c473ccda7533f6243ff2d525a4dc1da,animals,a mallard duck holding a tommy gun dressed up as a 1920s mobster,animals/5f84c6295c473ccda7533f6243ff2d525a4dc1da.jpg
1939,5f8fe9d641cd2835c1c82e7006f516826099b0ad,art,a dusty old tome. plain leather cover. tiny carving of fire,art/5f8fe9d641cd2835c1c82e7006f516826099b0ad.jpg
1940,5f94817e00e872aae44ce8fa8f545d26644e585c,art,"beautiful Pixar 3d style glass guitar, inside small blue flowers bright magic lights, pastel colors blue white romantic magical background pastel pink gold decorations style Thomas Kinkade Anne Stokes Nancy Noel Nadia Baxter ",art/5f94817e00e872aae44ce8fa8f545d26644e585c.jpg
1941,5f9af2c2995e10792c20fdcef009a1ab6047d9b2,landscape,"a regenerative project in a lush, green landscape with sustainable buildings, gardens, and diverse vegetation. Use warm colors for the sky and add depth and texture using digital techniques. Convey a sense of optimism and environmental stewardship through detailed and realistic imagery.",landscape/5f9af2c2995e10792c20fdcef009a1ab6047d9b2.jpg
1942,5f9e255590d816349234d45664e436aa8034ae2b,indoor,"photo realistic , clean makeup brushes in crystal vases, in a room with chandelleir and soft natural light, soft pastel in beauty room, candle burning, crystal vase with soft pink roses, and beautiful ornate luxe mirror, suitable to use in a brochure ",indoor/5f9e255590d816349234d45664e436aa8034ae2b.jpg
1943,5fb613fc00375262a0345fdae9bee2ad02e500b4,art,"PICTURE ONLY, NO CHARACTERS IN SCENE, PICTURE from the top of the mountain, with a small futuristic town in the background, constellations, energy, spiritism, density, futuristic, BLADE RUNNER, science fiction, Edward Henry Potthast, IMPRESSIONIST, WITH slightly bright light",art/5fb613fc00375262a0345fdae9bee2ad02e500b4.jpg
1944,5fcff556d2806ccd85a24aff7e12efa29229214f,plants,forest glade full of fruits and herbs,plants/5fcff556d2806ccd85a24aff7e12efa29229214f.jpg
1945,5fd38a15fa0696bb897ac972b5f7145435649a6e,indoor,"Award winning photography of a black elegant showroom highlighting product samples of montana spray cans or Posca acrylic markers, tools for urban art, vivid colors, positive emotions, creativity, Kodak film photography, 35mm, hyper realistic, f1.2L USM lens at f2.8 ",indoor/5fd38a15fa0696bb897ac972b5f7145435649a6e.jpg
1946,5fd83cd512153deb91bcba66bc9d7f4698e6c525,indoor,Bright Cozy Coffee Shop in the hart of Paris with many warm light and flowers and green spring sunny Day outside ,indoor/5fd83cd512153deb91bcba66bc9d7f4698e6c525.jpg
1947,5fd9a7768d98caefbb3ab11ed268d768d56e337b,plants,"This is a balcony garden with strawberries planted on the ceiling used for tea, there is a wall of strawberry plants in the garden, there is also a wall of roses in the balcony garden, there are 10 pots of red roses and 2 pots of hydrangeas and 2 pots of lemon bonsai in the garden, there are cucumbers planted in the picture, there are 2 pots of pine bonsai in the picture, there are strawberries hanging from the ceiling. The picture has a tea table and a pot of tea in the middle of the balcony garden and a kitten in the picture. ",plants/5fd9a7768d98caefbb3ab11ed268d768d56e337b.jpg
1948,5fdd471357d572e7ce67049d397442c5f75e4432,landscape,"romantic realistism oil painting of a wild river flowing through forest and hills in the springtime with misty hills, mossy rocks, a rapids, a rickety old wooden bridge, some wildflowers on the shore, in the style of peder mork monsted, abraham hunter, pleinair realism, , photo realitic ",landscape/5fdd471357d572e7ce67049d397442c5f75e4432.jpg
1949,5fde09c6875d765759bf1780145488ccbd58c7aa,fashion,"Batman wearing a kilt and playing bagpipes, standing atop a mountain in Scotland. ",fashion/5fde09c6875d765759bf1780145488ccbd58c7aa.jpg
1950,5fe335886f8a4f56248af79cf833135013ed48c8,indoor,"a photograph of a pub in a treehouse in a large tree in manchester, with people sitting at tables on the large wooden platform, metropolis meets nature, urban greenery, imagined cities, natures wonder, in the style of high resolution photography, wide angle lens, digital photo, cinematic lighting, awardwinning photo, realistic, city planning, ",indoor/5fe335886f8a4f56248af79cf833135013ed48c8.jpg
1951,5feb57b8b763f1ea5e085a236aeae8b85c6e2b0a,indoor,beautiful outside house in Canada,indoor/5feb57b8b763f1ea5e085a236aeae8b85c6e2b0a.jpg
1952,5ffe3e13b11b6498641e00aac4955191556b073b,animals,"Drogon breathing fire in the sky, ",animals/5ffe3e13b11b6498641e00aac4955191556b073b.jpg
1953,60089077d07a6be1c87f0c0a927ad64ee05d1b9e,people,"pale woman 25 years old with dark bob and mediterranean features shaking hand to man curly hair green eyes both wearing futuristic and dark clothes, dark postapocalyptic, debris everywhere, scenery cinematic, emotional, dim purple light ",people/60089077d07a6be1c87f0c0a927ad64ee05d1b9e.jpg
1954,60122efb0cd499461aebe2f643a8345b751c3776,landscape,"yucca trees by moebius, comic book style, 2d vector art, flat colors",landscape/60122efb0cd499461aebe2f643a8345b751c3776.jpg
1955,6029d387836bd86fb2f34680937f12d0e087a9df,indoor,"A table standing in a rather dark room with a soup tureen, a stack of books and candle holder standing on that table, the background room looks like an old industrial butcheryShop",indoor/6029d387836bd86fb2f34680937f12d0e087a9df.jpg
1956,60373118ccf91402879b4c27f0226ed2914cadd8,people,"vertical shot of the back of a a 28 year old man with 2 legs sitting on a bench at the beach at sunset looking excitiedly at their phone, photograph, EMPHASIS LEGS, volumetric light, super detailed, octane render, unreal engine, realistic, CGI, VFX, SFX, super resolution, megapixel, sharp focus, cinematic quality, complex photo detail, vivid color, bright color, Color Grading, Ultra  Wide Angle, Depth of Field, hyper  detailed, beautifully color  coded, beautifully color graded, Cinematic, Color Grading, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, glossy magazine painting, highly detailed, 8k resolution, 4k post ",people/60373118ccf91402879b4c27f0226ed2914cadd8.jpg
1957,603bfec1c157f1a5745d9417b49216eba962e421,people,"a 3d octane render of a closeup cinematic image of an athletic, determined college student on a laptop in a beautiful college in the style of hardvard university ",people/603bfec1c157f1a5745d9417b49216eba962e421.jpg
1958,6064cbe80c1284a408bb60d4041e31bde23610be,landscape,"aurora, 8k, v 5 q 2",landscape/6064cbe80c1284a408bb60d4041e31bde23610be.jpg
1959,607183e2015c3b66806d1ccdf761faee11a9a261,vehicles,"A captivating Koenigsegg hypercar concept image rendered in the striking art form of photography. Inspired by the legendary work of Annie Leibovitz, this scene captures the beautiful design and exotic carbon fiber color of the hypercar with a 35mm lens. The color temperature evokes a warm, inviting feel, as the sun sets in the background, casting dynamic shadows upon the cars sleek curves. The atmosphere is electric, with the lighting emphasizing the powerful presence of the vehicle. ",vehicles/607183e2015c3b66806d1ccdf761faee11a9a261.jpg
1960,607b24eaae7a11fec7fc3c3d82c9bb8d1aa0dc4d,logo,poster for star wars shepard fairey style,logo/607b24eaae7a11fec7fc3c3d82c9bb8d1aa0dc4d.jpg
1961,6099712637873f36d87b0b2e398aa968452b4751,fashion,"Trending fashion in the year 2123, femal model, hyperrealistic, cinematic, professional photo lighting, intricately detailed, cinematic lighting, 8k, ultra  detailed, ultra  realistic, photorealistic, camera Leica m11 quality with 30mm lens ",fashion/6099712637873f36d87b0b2e398aa968452b4751.jpg
1962,60a0bb1a05d8e2213cacc2e5888348d96ef612fc,art,"fantasy GUARDIAN who feels Empathy Generosity Tolerance Resilience, contemplative mood, full body view",art/60a0bb1a05d8e2213cacc2e5888348d96ef612fc.jpg
1963,60a6759e998b0b34740066f79e6ce002e6794368,food,"A beautiful strawberry cheesecake is presented on a marble cake stand, with fresh sliced strawberries and a drizzle of strawberry sauce. The cake is light and airy, with a crust that crumbles easily. The sweet and tangy flavors of the cake are heightened by the freshness of the berries. Shot by Danielle Atkins with a Nikon D850 and a macro lens, the lighting is a mix of natural light and diffused artificial light, creating a soft and delicate ambiance. ",food/60a6759e998b0b34740066f79e6ce002e6794368.jpg
1964,60ac589c381f4544534592ec9b83757ad5bf6e16,animals,"tattoo of a rocker gorilla playing the drums, realistic ",animals/60ac589c381f4544534592ec9b83757ad5bf6e16.jpg
1965,60b848a81bb118b490d45fac6a407db70074dba8,vehicles,robots of various nature partiying and flirting in a mac donald with party colorful lights walle nikon photo realistic detailed f22 8k ,vehicles/60b848a81bb118b490d45fac6a407db70074dba8.jpg
1966,60c9adee24a5f6a5b16b5b607f0a74e9211e6f8e,landscape,"traditional old barn, photography, sony alpha 7iii, FE 4, dramatic light, strong contrast, infinite white backround, wide view, windmill, cinematic light, dramatic, 8k, hypebeast, hyper realistic ,64k ,very detailed lifelike ",landscape/60c9adee24a5f6a5b16b5b607f0a74e9211e6f8e.jpg
1967,60d212e6e6d8b01aa97b73e00fbae3fa1551b8b3,plants,"modern realistic bourvardia flowers, clean straight lines, black and white, a lot of white space to color, coloring book style ",plants/60d212e6e6d8b01aa97b73e00fbae3fa1551b8b3.jpg
1968,60f66b5055ee77969985cc1e06f6423ef7000c5e,animals,"a mix between polar bear and an human, dressed as a noble person, by caravaggio ",animals/60f66b5055ee77969985cc1e06f6423ef7000c5e.jpg
1969,60f708b1c6c3527819253e30fa8defce7e2aa6e8,logo,Design of sketchy logo featuring a guitar and a tree branch. Include pattern as an additional design element. ,logo/60f708b1c6c3527819253e30fa8defce7e2aa6e8.jpg
1970,61039bf93ec1455c99943d6051e65eb6bbc8c086,indoor,"a modern exterior with large windows looking at a black exterior, in the style of rustic realism, fantasy influenced, dark white and light bronze, detailed, multilayered, cabincore, gloomy a luxury home in black has a large stone entrance and brick patio vrhx, in the style of gothic dark and moody tones, timber frame construction, collageinspired, gray and brown, bold color choices, detailed, sharp edges dripping in stone and slate exterior, this house has white trim and a black chimney, in the style of dark brown and dark black, matte photo, fantasy influenced, dark gray and dark bronze, ultra realistic, wood, dark black and light amber modern design inspiration for home, in the style of dark, moody landscape, traditional, elaborate facades, wood, heavily textured, asymmetrical framing, dark bronze and beige ivy vines and lush wilderness surround it",indoor/61039bf93ec1455c99943d6051e65eb6bbc8c086.jpg
1971,612cde5827aa4443f90d0bccb6ddfaf4586c258b,food,"Editorial photograph of freshly fried small arancini balls in a fries stainless steel black basket with paper at the bottom, well lit by 3point lighting on a traditional wooden table, realistic, warm, delicious, yummy ",food/612cde5827aa4443f90d0bccb6ddfaf4586c258b.jpg
1972,6138a561cb767a713599c59961cabcdf4634aba1,plants,Arizona Cacti in desert at sunset 120mm kodak film photograph,plants/6138a561cb767a713599c59961cabcdf4634aba1.jpg
1973,6140afb875b621f1eba6f770a4588afd1cd03d1c,people," rioting hen parties, York Shambles, news photography award",people/6140afb875b621f1eba6f770a4588afd1cd03d1c.jpg
1974,6142ca90d36688e88b26f7e526606679d4d6b3ca,landscape,"asphalt in front, switzerland alps and blue cloudy sky in the background. photorealistic. national geographic style. award winning landscape photography. ",landscape/6142ca90d36688e88b26f7e526606679d4d6b3ca.jpg
1975,6148d40ec04c7296113d711b9317030113d1ce92,plants,"minimalist Sunflower Guerrilla Garden, propaganda in exacting form on white designed by Larry Turner, cartoon, outline for coloring book ",plants/6148d40ec04c7296113d711b9317030113d1ce92.jpg
1976,6157625e8bec4c4d946581073b83a57e140ee556,people,"Notorious B.I.G sitting slumped over a golden throne, with a kings crown, wearing a fur coat, at the back of the throne, a red color, as if he was in hell, color coded, ultradetailed, ultrarealistic, ultra high quality, ultra high definition, Careful composition, sharpen, insane details, cinematic lights, photorealism, 30mm shot Shutter Speed 1125, F5.6, White Balance, Megapixel, Pro Photo RGB, Unreal Engine, Cinematic, Chromatic Aberration, 8k, 4k ",people/6157625e8bec4c4d946581073b83a57e140ee556.jpg
1977,6182d42e80b841448d3b556f20248dfea403485c,plants,High definition realistic image of cannabis plants being cultivated. Cannabis should be the focus of this image. The lighting in this image should be generated from LED lights growing the plants. We want something suitable for a website so that text would be legible. Use modern websites and designs. This should be sleek and inviting for a landing page,plants/6182d42e80b841448d3b556f20248dfea403485c.jpg
1978,61ac35552d5651cafaab41eceed04f73e0b4c20e,indoor,"A 30 year old woman is composing music on at a music workstation in a spare apartment with large picture windows showing the city lights. Surrounded cool, hightech, yet affordable equipment. The space radiates an inspiring atmosphere, with a mix of lights, cables, and gear that complements her passion and ingenuity. ",indoor/61ac35552d5651cafaab41eceed04f73e0b4c20e.jpg
1979,61ca5e553ce26d4e0bc0a5d051186d10d2035a1f,landscape,"flowers covering a valley, desert, blush pink and mustard orange, bright light, vivid colors, lush ",landscape/61ca5e553ce26d4e0bc0a5d051186d10d2035a1f.jpg
1980,61ce5d79e82b8f44377803cc264790febda85e63,art,"beauty shots, womans face, blue water splashes, pink seahorses, vibrant color water drips, goldfish",art/61ce5d79e82b8f44377803cc264790febda85e63.jpg
1981,61d371016b5b5e2c6ca7c7de41beea5d58c312fe,animals,"High Quality Hyperdetailed 8k 3D Digital Paint Splatter Psychedelic Comedic Abstract PandaLike Chewed up Piece of Gum Concept Art, NeonBioluminescent Colors Liminal Parallax Abstract LofiStyle Streetart Inspired Color Synthetic Photography 3D Animated Studio Ghibli Pixar Cartoon Portrait Concept Album Cover Art by Sam Spratt, Reggie Ford of a PandaLike Chewed up Piece of Gum with a Black eye holding up two Middle Fingers Psychedelic Abstract Concept Art of a PandaLike Chewed up Piece of Gum with a Black eye holding up two Middle Fingers Psychedelic Comedic Liminal Parallax Abstract LofiStyle 3D Animated Studio Ghibli Pixar Cartoon Concept Portrait of a PandaLike Chewed up Piece of Gum PandaLike Chewed up Piece of Gum with a black eye holding up two middle fingers High Quality 4k intricate Smooth Details Bioluminescent Teal, Purple, Coral, Yellow, and Orange Colors Super Resolution, Saturated Colors, Cinematic, Unreal Engine 5, Ultra Detailed, 4k, HDR, Cinematic Lighting, Depth Of Field, Photorealistic, Highly Detailed, Ultra High, Photorealistic , Cinematic, Camera Shots, Dramatic, Realistic, High Quality, High Definition, Chromatic Aberration, GBShift, Scan Lines,, AntiAliasing, FKAA, TXAA, RTX, SSAO , Shaders, OpenGLShaders, GLSLShaders, Post Processing, Post Production, Cell Shading, Tone Mapping, CGI, VFX, SFX, Incredibly Detailed, Hyper maximalist, Elegant, Super Detailed, Dynamic Pose, photography, volumetric, intricate details , 4K, realism, 300 PPI hi  resolution, neon highlights, black outline, heavy linework, multifaceted illustration, vivid saturation, ",animals/61d371016b5b5e2c6ca7c7de41beea5d58c312fe.jpg
1982,61d81a861d72d18e11cc49fe1bb71741192d655a,plants,"plumeria flower, rain, sunshine, Palm trees moving in the breeze, bumble bee pollinating the plumeria ",plants/61d81a861d72d18e11cc49fe1bb71741192d655a.jpg
1983,61e0b04422abbfe3a89774030e5c69360f5d3be4,fashion,"Close up out of focus blurry photo of a stunning interpretation of the most artistically and aesthetically refined representation of a Mayan tribal female models, heavy tribal makeup and facial tattoos with lush red lips, large traditional Mayan headdress, looking to the side, butterflies and flowers jungle background, minimal desaturated color palette, soft vignette, f1.4 110 sec shutter, soft light",fashion/61e0b04422abbfe3a89774030e5c69360f5d3be4.jpg
1984,61e8dfb1d55040da76ffe5b9404070ca8c0dcfe4,animals,"lifelike, highresolution 4K image of a majestic lion in its natural habitat, surrounded by vibrant grasslands and a captivating sunset in the background. ",animals/61e8dfb1d55040da76ffe5b9404070ca8c0dcfe4.jpg
1985,61eb113279303657e8310e5318097300193a0256,plants,"clip art, coral and seaweed, cartoon style, crisp lines, clear, on white background ",plants/61eb113279303657e8310e5318097300193a0256.jpg
1986,62027c9b557cda0315c90dfa6f4b2987c16b5890,people,"Photograph of a beautiful digital nomad community in nature at a beautiful campground. Sunny, comfortable, relaxed. ",people/62027c9b557cda0315c90dfa6f4b2987c16b5890.jpg
1987,620b05add6c8c45187f7ae2bf0f23c8f4f39bbfc,animals,Create a realistic image of a handsome 16 year old Lord Ram fighting a tiger in a forest carrying a bow and wearing a quiver full of arrow on his back. He has long strainght hair tied into a topknot and is wearing gold jewellery. Use a Nikon D850 DSLR camera with a 200mm lens at F 1.2 aperture setting to isolate the subject and add a blurred backdrop of trees. The firest should have a light shining through leavs to add a sense of movement. Use dramatic lighting with sunlight and shadows to create a dynamic image. Use the Midjourney v5 with photorealism mode turned on to capture the boys determination.,animals/620b05add6c8c45187f7ae2bf0f23c8f4f39bbfc.jpg
1988,62101fd7435df4292514da713f12588da00b3bd3,food,a plate of fish and chips with coleslaw ,food/62101fd7435df4292514da713f12588da00b3bd3.jpg
1989,6237080e360275d2a28fdc9c840f0258ed61857f,landscape,"a profesional picture, a landscape of mountains with a beautiful water fall, sun lights in the background, 8k, ultra high quality ",landscape/6237080e360275d2a28fdc9c840f0258ed61857f.jpg
1990,624247379ff4e4c722c5eb35c59608677799f94d,art,"guitar pedal, Atlanta Braves ",art/624247379ff4e4c722c5eb35c59608677799f94d.jpg
1991,6259506dfab8ca82ec7699d59fcb2affc3e88ef0,fashion,"edwardian woman, opulent dress and hat, golden hour, style of ben aronson ",fashion/6259506dfab8ca82ec7699d59fcb2affc3e88ef0.jpg
1992,625cbabf2ff4b1349503526055a8889928c1da10,logo,"facebook ads, chemistry, 4k, ultrarealistic",logo/625cbabf2ff4b1349503526055a8889928c1da10.jpg
1993,62604d66df2e0fd94b11f25eb0481ec5e947960f,indoor,minimalist design Main bedroom front city view luxurious relaxing ambience neutral colors effortlessly chic super detailed low lighting large window overlooking a garden super hyper hyper ultra realistic photographed 16K ,indoor/62604d66df2e0fd94b11f25eb0481ec5e947960f.jpg
1994,6260697fcb9b2c47a7919c9d4ef933f3f6677d02,art,Realization of throwing a Mary Juguetooth volleyball hitting a colorful fire volleyball,art/6260697fcb9b2c47a7919c9d4ef933f3f6677d02.jpg
1995,6275559917c5f209bfaa9da065ee3d30b49c68e2,food,"a chocolate dessert with a small pyramid with pistachios, in the style of white background, rounded, zuckerpunk, shot on 70mm, raw, confrontational figures, in a digital illustration and make the sweet tasty to eat it",food/6275559917c5f209bfaa9da065ee3d30b49c68e2.jpg
1996,6277e28fd997759a4e6393c35d14f292ce0531f4,landscape,"A wide river, dense forests, and distant mountains can be depicted in the drawing. The river, most likely like the Volga River, can have a wide and winding shape. Local animals such as waterfowl and other creatures often seen along the riverbank can be included in the picture. The forests are filled with local plant species such as pine, fir, and poplar trees. Trees with colorful autumn leaves or covered in snow depending on the season can be added to the picture. The distant mountains can be famous Russian mountains such as the Carpathians or the Caucasus Mountains. These mountains are often snowcapped and can be drawn with elevations and shadows to create a sense of height in the picture. The sky can be an open and wide sky, with images such as birds flying or perhaps the Northern Lights included. This can depict a nature scene that reflects Russias vast geography, natural beauty, and the different animal species it harbors.",landscape/6277e28fd997759a4e6393c35d14f292ce0531f4.jpg
1997,62815b2f4e7b1431d050c6062ff21845dc12193f,fashion,"redhead Drow Ranger in town deviantart contest winner, fantasy art, detailed painting, storybook illustration, artstation hd Natural Lighting, night, dark fantasy aesthetic, magical background",fashion/62815b2f4e7b1431d050c6062ff21845dc12193f.jpg
1998,62ceb9165599e533a672d2f8ec60adbb6fd05972,people,guy happily watching tv ,people/62ceb9165599e533a672d2f8ec60adbb6fd05972.jpg
1999,62f0177a0bc7f4e64cb1082cfdf1051581174c5a,people,"cinematic establishing shot of a huge plaza in Berlin in the 1930s with flags and monumental architecture. A noir detective in a trenchcoat stands in the rain, moody with clouds ",people/62f0177a0bc7f4e64cb1082cfdf1051581174c5a.jpg
2000,62f24b8d94fc422530e1158fafb5d037ac20a5b8,art,philosopher socrates ,art/62f24b8d94fc422530e1158fafb5d037ac20a5b8.jpg
2001,62fb13e63f7eaf7a1d919359211f590e6734d555,food,Japanese yokai ramen 4k v5,food/62fb13e63f7eaf7a1d919359211f590e6734d555.jpg
2002,630568752386deda22f005342c016a75468c5307,animals,"frog, clipart, watercolor, white background, high quality ",animals/630568752386deda22f005342c016a75468c5307.jpg
2003,63130d7beffaa3ed1a4eba54e2b0900383ab3801,food,broccoli ,food/63130d7beffaa3ed1a4eba54e2b0900383ab3801.jpg
2004,63405dd19f53045e3fc6fcb831f2320479363790,art,Chewy_Beautiful_anime_boy_beautiful_face_pretty_face_luscious__c2eca4d4f7e44554a6c7e885b3961a0d ,art/63405dd19f53045e3fc6fcb831f2320479363790.jpg
2005,635d353dd60caa9b853dd2a9d6f7958f6c5ae3b2,art,"Skull beard dark mood ultra realistic grey background vintage effect high detail ar 169 aspect ratio, by Greg Rutkowski, album cover, cinematic lighting, octane render, 8k",art/635d353dd60caa9b853dd2a9d6f7958f6c5ae3b2.jpg
2006,635f4008e312825047a7feac1813e1b8bf434385,art,"isolated illustration,front view,very detailed,1920s portraitof a beautiful female demon smiling , black and white pen and ink illustration in the style of Andrew Loomis",art/635f4008e312825047a7feac1813e1b8bf434385.jpg
2007,63617084a31e267f8621d7d15d48a91c021f895b,vehicles,"Capture a striking photograph of a Nissan GTR, parked in the center of a bustling urban street illuminated by dazzling neon lights at night. The scene should convey a sense of motion and energy, reminiscent of the vibrant cityscapes found in the movie Blade Runner. Utilize the glow of the neon lights to highlight the sleek lines and contours of the car, creating a captivating contrast against the dark background. The composition should be a lowangle shot taken with a Canon EOS R5 and a 2470mm f2.8 lens, emphasizing the powerful presence of the Nissan GTR",vehicles/63617084a31e267f8621d7d15d48a91c021f895b.jpg
2008,637490ce3735af0dd0311c040e96011d3f26ba7c,fashion,"A suave man sporting a pastel suit confidently strides down a sundrenched lane lined with swaying palm trees in classic 80s Miami Vice style the photo is taken using a 50mm lens with a shutter speed of 1250s, an aperture of f5.6, and an ISO of 200. ",fashion/637490ce3735af0dd0311c040e96011d3f26ba7c.jpg
2009,63769e1b123438bcabbc43dbf51acb46bd7afe6d,logo,"letter number D is decorated with flowers and leaves, white background ",logo/63769e1b123438bcabbc43dbf51acb46bd7afe6d.jpg
2010,6385d5ab70c85d258a9e336cc4ca444ef438ff76,fashion,"A symbiotic unity between human and bohyperrealistic, rustic, insanely detailed, ultrarealistic, 24k resolution, high quality, floral, fantasy, magical, dreamlike, depth of field, Fantasy, Ethereal, Translucent, Misty, Smooth, Fusion, Photorealistic, Bokeh, Soft Pastel Colors, ",fashion/6385d5ab70c85d258a9e336cc4ca444ef438ff76.jpg
2011,6386767ae89be32ae3cb01d8752443f568886827,plants,"Floral dreamlike ethereal background image , stunning bokeh and warm sunlight, award winning photo, volumetric light ",plants/6386767ae89be32ae3cb01d8752443f568886827.jpg
2012,6395295b902eb9bb473de73f11454eb25c1fbbec,logo,"country club logo, sticker, tennis, golf",logo/6395295b902eb9bb473de73f11454eb25c1fbbec.jpg
2013,63a4e78905e8e0c0cd61cee0a6cc0d33bb159abc,animals,"Cute cartoon style animals, a Wren",animals/63a4e78905e8e0c0cd61cee0a6cc0d33bb159abc.jpg
2014,63aa429611ede6e1e68734912f2fdf797ee458a9,food,"style closeup photo  genre gourmet  emotion tempting  Scene Tuna fritters with vegetables 1 can of tuna in drained water 12 cup grated zucchini 12 cup grated carrot 14 chopped onion 2 tablespoons oat flakes 1 egg 1 tablespoon olive oil Salt and pepper to taste  tags high quality food photography, pure white background, luxurious, elegant, mouthwatering, indulgent, gourmet  camera nikon z7  focal length 105mm  shot type closeup  composition centered  production food stylist  time night  location type interior ",food/63aa429611ede6e1e68734912f2fdf797ee458a9.jpg
2015,63af9a99af76fbb9217c47e94c157dd02a0cc352,indoor,"an Italian style mansion interior, huge windows with a sea view, renaissance paintings, painted ceilings, gold details ",indoor/63af9a99af76fbb9217c47e94c157dd02a0cc352.jpg
2016,63bb7766860e4032b5d085c965d1c03e8d6abb95,art,"japanese sakura bonsai, best quality, ultra high res, scene featuring volumetric lighting, Urban alleyway, warm color temperature, Straight On, variable depth of field, dynamic composition ",art/63bb7766860e4032b5d085c965d1c03e8d6abb95.jpg
2017,63e05c88a8dec4f43eb1b58358c06108c3291a76,landscape,"a man riding his bicycle through terraced rice feilds, ultra detailed, beautiful landscape, ",landscape/63e05c88a8dec4f43eb1b58358c06108c3291a76.jpg
